Sessao; Data; Tipo do Objeto; Pontos; Membro 
3;3/4/2024 6:03:23 PM;Alvo;1.333333;Right_Arm
3;3/4/2024 6:03:25 PM;Alvo;1.333333;Left_Arm
3;3/4/2024 6:03:27 PM;Alvo;1.333333;Right_Arm
3;3/4/2024 6:03:29 PM;Alvo;1.333333;Left_Arm
3;3/4/2024 6:03:31 PM;Alvo;1.333333;Right_Arm
2;3/4/2024 6:42:10 PM;Alvo;25;Right_Arm
2;3/4/2024 6:42:12 PM;Alvo;1.333333;Right_Arm
2;3/4/2024 6:42:17 PM;Alvo;1.333333;Right_Arm
2;3/4/2024 6:42:19 PM;Alvo;1.333333;Right_Arm
2;3/4/2024 6:42:21 PM;Alvo;1.333333;Left_Arm
2;3/4/2024 6:42:23 PM;Alvo;1.333333;Right_Arm
2;3/4/2024 6:42:25 PM;Alvo;1.333333;Left_Arm
2;3/4/2024 6:52:41 PM;Alvo;25;Right_Arm
4;3/5/2024 3:17:29 PM;Alvo;25;Right_Arm
4;3/5/2024 3:17:35 PM;Alvo;1.333333;Right_Arm
4;3/5/2024 3:17:41 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 3:27:54 PM;Alvo;25;Right_Arm
2;3/5/2024 3:27:55 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 3:27:57 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 3:27:59 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:26:33 PM;Alvo;25;Right_Arm
2;3/5/2024 4:26:42 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:26:44 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:26:46 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:26:48 PM;Alvo;1.333333;Left_Arm
2;3/5/2024 4:26:50 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:26:52 PM;Alvo;1.333333;Left_Arm
2;3/5/2024 4:26:54 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:26:56 PM;Alvo;1.333333;Left_Arm
3;3/5/2024 4:27:02 PM;Alvo;25;Right_Arm
3;3/5/2024 4:27:04 PM;Alvo;1.333333;Right_Arm
3;3/5/2024 4:27:06 PM;Alvo;1.333333;Right_Arm
3;3/5/2024 4:27:08 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:40:05 PM;Alvo;25;Right_Arm
2;3/5/2024 4:40:07 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:40:09 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:40:11 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:40:13 PM;Alvo;1.333333;Left_Arm
2;3/5/2024 4:40:15 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:40:17 PM;Alvo;1.333333;Left_Arm
2;3/5/2024 4:40:19 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:40:21 PM;Alvo;1.333333;Left_Arm
2;3/5/2024 4:41:24 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:41:26 PM;Alvo;1.333333;Left_Arm
2;3/5/2024 4:41:32 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:41:34 PM;Alvo;1.333333;Left_Arm
2;3/5/2024 4:42:11 PM;Alvo;25;Right_Arm
2;3/5/2024 4:42:13 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:42:15 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:42:17 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:42:19 PM;Alvo;1.333333;Left_Arm
2;3/5/2024 4:42:21 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:42:23 PM;Alvo;1.333333;Left_Arm
2;3/5/2024 4:42:25 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:42:26 PM;Alvo;1.333333;Left_Arm
2;3/5/2024 4:42:33 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:42:35 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:42:37 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:42:39 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:42:41 PM;Alvo;1.333333;Left_Arm
2;3/5/2024 4:42:43 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:42:45 PM;Alvo;1.333333;Left_Arm
2;3/5/2024 4:45:12 PM;Obstaculo;1.333333;Right_Arm
2;3/5/2024 4:45:15 PM;Obstaculo;1.333333;Left_Arm
2;3/5/2024 4:45:16 PM;Obstaculo;1.333333;Right_Foot
2;3/5/2024 4:45:18 PM;Obstaculo;1.333333;Left_Foot
2;3/5/2024 4:46:55 PM;Obstaculo;1.333333;Right_Arm
2;3/5/2024 4:47:09 PM;Obstaculo;1.333333;Right_Arm
2;3/5/2024 4:48:08 PM;Alvo;25;Right_Arm
2;3/5/2024 4:48:10 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:48:11 PM;Alvo;1.333333;Right_Arm
2;3/5/2024 4:48:12 PM;Alvo;1.333333;Right_Arm
2;3/11/2024 11:59:52 AM;Alvo;25;Right_Arm
2;3/11/2024 11:59:55 AM;Alvo;1.333333;Right_Arm
2;3/11/2024 11:59:57 AM;Alvo;1.333333;Right_Arm
2;3/11/2024 11:59:59 AM;Alvo;1.333333;Right_Arm
2;3/11/2024 12:00:01 PM;Alvo;1.333333;Left_Arm
2;3/11/2024 12:00:03 PM;Alvo;1.333333;Right_Arm
2;3/11/2024 12:00:09 PM;Alvo;1.333333;Left_Arm
2;3/11/2024 12:00:11 PM;Alvo;1.333333;Right_Arm
2;3/11/2024 12:00:13 PM;Alvo;1.333333;Left_Arm
2;3/11/2024 12:00:20 PM;Alvo;1.333333;Right_Arm
2;3/11/2024 12:00:22 PM;Alvo;1.333333;Right_Arm
2;3/11/2024 12:00:24 PM;Alvo;1.333333;Right_Arm
2;3/11/2024 12:00:26 PM;Alvo;1.333333;Right_Arm
2;3/11/2024 12:00:28 PM;Alvo;1.333333;Left_Arm
2;3/11/2024 12:00:30 PM;Alvo;1.333333;Right_Arm
2;3/11/2024 12:00:32 PM;Alvo;1.333333;Left_Arm
2;3/11/2024 12:00:34 PM;Alvo;1.333333;Right_Arm
2;3/11/2024 12:01:02 PM;Alvo;1.333333;Left_Arm
2;3/11/2024 12:01:10 PM;Alvo;1.333333;Right_Arm
2;3/11/2024 12:01:12 PM;Alvo;1.333333;Right_Arm
2;3/11/2024 12:01:14 PM;Alvo;1.333333;Right_Arm
2;3/11/2024 12:01:16 PM;Alvo;1.333333;Right_Arm
2;3/11/2024 12:01:18 PM;Alvo;1.333333;Left_Arm
2;3/11/2024 12:01:20 PM;Alvo;1.333333;Right_Arm
2;3/11/2024 12:01:22 PM;Alvo;1.333333;Left_Arm
2;3/11/2024 12:01:24 PM;Alvo;1.333333;Right_Arm
3;3/11/2024 12:15:15 PM;Alvo;25;Right_Arm
3;3/11/2024 12:15:17 PM;Alvo;1.333333;Right_Arm
3;3/11/2024 12:15:19 PM;Alvo;1.333333;Right_Arm
3;3/11/2024 12:15:21 PM;Alvo;1.333333;Right_Arm
3;3/11/2024 12:15:23 PM;Alvo;1.333333;Left_Arm
3;3/11/2024 12:15:25 PM;Alvo;1.333333;Right_Arm
2;3/11/2024 12:24:02 PM;Alvo;25;Right_Arm
2;3/18/2024 4:56:29 PM;Alvo;25;Right_Arm
2;3/18/2024 4:56:31 PM;Alvo;1.333333;Right_Arm
4;3/18/2024 4:56:46 PM;Alvo;25;Right_Arm
4;3/18/2024 4:56:48 PM;Alvo;1.333333;Right_Arm
4;3/18/2024 4:56:50 PM;Alvo;1.333333;Right_Arm
5;3/18/2024 4:57:00 PM;Alvo;25;Right_Arm
5;3/18/2024 4:57:03 PM;Alvo;1.333333;Right_Arm
5;3/18/2024 4:57:04 PM;Alvo;1.333333;Right_Arm
5;3/18/2024 4:57:06 PM;Alvo;1.333333;Right_Arm
5;3/18/2024 4:57:08 PM;Alvo;1.333333;Left_Arm
5;3/18/2024 4:57:10 PM;Alvo;1.333333;Right_Arm
5;3/18/2024 4:57:12 PM;Alvo;1.333333;Left_Arm
5;3/18/2024 4:57:14 PM;Alvo;1.333333;Right_Arm
5;3/18/2024 4:57:16 PM;Alvo;1.333333;Left_Arm
5;3/18/2024 4:57:23 PM;Alvo;1.333333;Right_Arm
5;3/18/2024 4:57:25 PM;Alvo;1.333333;Right_Arm
5;3/18/2024 4:57:27 PM;Alvo;1.333333;Right_Arm
5;3/18/2024 4:57:29 PM;Alvo;1.333333;Right_Arm
5;3/18/2024 4:57:31 PM;Alvo;1.333333;Left_Arm
5;3/18/2024 4:57:33 PM;Alvo;1.333333;Right_Arm
5;3/18/2024 4:57:35 PM;Alvo;1.333333;Left_Arm
5;3/18/2024 4:57:37 PM;Alvo;1.333333;Right_Arm
5;3/18/2024 4:57:39 PM;Alvo;1.333333;Left_Arm
2;3/18/2024 5:20:01 PM;Alvo;25;Right_Arm
2;3/18/2024 5:20:03 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 5:20:06 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 5:20:07 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 5:20:10 PM;Alvo;1.333333;Left_Arm
2;3/18/2024 5:20:12 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 5:20:14 PM;Alvo;1.333333;Left_Arm
2;3/18/2024 7:09:17 PM;Alvo;25;Right_Arm
2;3/18/2024 7:10:05 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:10:07 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:10:09 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:10:11 PM;Alvo;1.333333;Left_Arm
2;3/18/2024 7:10:23 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:10:25 PM;Alvo;1.333333;Left_Arm
2;3/18/2024 7:10:27 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:10:28 PM;Alvo;1.333333;Left_Arm
2;3/18/2024 7:10:35 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:10:42 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:10:44 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:10:46 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:10:48 PM;Alvo;1.333333;Left_Arm
2;3/18/2024 7:10:50 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:10:52 PM;Alvo;1.333333;Left_Arm
2;3/18/2024 7:10:54 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:10:56 PM;Alvo;1.333333;Left_Arm
2;3/18/2024 7:11:07 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:11:09 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:11:51 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:11:53 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:11:55 PM;Alvo;1.333333;Left_Arm
2;3/18/2024 7:11:57 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:14:56 PM;Alvo;1.333333;Left_Arm
2;3/18/2024 7:14:58 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:15:00 PM;Alvo;1.333333;Left_Arm
2;3/18/2024 7:15:10 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:15:12 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:15:14 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:15:16 PM;Alvo;1.333333;Right_Arm
2;3/18/2024 7:15:18 PM;Alvo;1.333333;Left_Arm
2;3/18/2024 7:15:20 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 5:14:47 PM;Alvo;25;Right_Arm
2;3/20/2024 5:14:49 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 5:14:52 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 5:14:54 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 5:14:56 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 5:14:58 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 5:15:00 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 5:15:02 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 5:15:03 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 5:15:10 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 5:42:14 PM;Alvo;25;Right_Arm
2;3/20/2024 5:42:16 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 5:42:18 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 5:42:20 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 5:42:22 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 5:42:24 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 5:42:26 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 5:42:28 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:07:28 PM;Alvo;25;Right_Arm
2;3/20/2024 7:07:30 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:07:32 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:07:34 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:07:36 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:07:38 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:07:40 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:13:20 PM;Alvo;25;Right_Arm
2;3/20/2024 7:13:22 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:13:24 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:13:26 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:13:28 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:13:30 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:13:32 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:13:34 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:13:35 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:13:42 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:13:44 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:13:46 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:13:48 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:22:35 PM;Alvo;25;Right_Arm
2;3/20/2024 7:22:37 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:22:39 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:22:41 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:22:43 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:22:45 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:22:47 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:22:49 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:22:50 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:22:57 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:22:59 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:23:01 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:23:06 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:23:08 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:23:10 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:24:12 PM;Alvo;25;Right_Arm
2;3/20/2024 7:24:14 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:24:16 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:24:18 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:24:20 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:24:56 PM;Alvo;25;Right_Arm
2;3/20/2024 7:24:58 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:25:00 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:25:02 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:25:04 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:25:06 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:25:08 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:25:10 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:25:12 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:25:18 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:25:20 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:25:46 PM;Alvo;25;Right_Arm
2;3/20/2024 7:25:48 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:25:50 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:25:52 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:25:54 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:26:22 PM;Alvo;25;Right_Arm
2;3/20/2024 7:26:24 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:26:26 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:26:28 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:26:30 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:26:32 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:26:34 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:26:36 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:26:38 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:26:45 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:26:47 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:26:49 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:26:51 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:26:53 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:26:55 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:26:57 PM;Alvo;1.333333;Left_Arm
2;3/20/2024 7:26:59 PM;Alvo;1.333333;Right_Arm
2;3/20/2024 7:27:01 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:19:36 PM;Alvo;25;Right_Arm
2;3/21/2024 3:19:38 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:19:40 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:19:42 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:19:44 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:19:46 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:19:48 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:19:50 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:19:51 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:19:58 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:20:00 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:20:02 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:20:04 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:20:06 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:20:08 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:20:15 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:20:17 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:20:19 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:20:27 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:20:29 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:20:31 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:20:33 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:20:34 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:20:37 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:20:39 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:20:41 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:20:43 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:20:51 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:20:53 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:20:55 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:20:57 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:20:59 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:21:01 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:21:04 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:21:40 PM;Surpresa;1.333333;Left_Arm
2;3/21/2024 3:24:58 PM;Alvo;25;Right_Arm
2;3/21/2024 3:25:00 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:25:02 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:25:04 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:25:06 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:25:09 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:25:11 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:25:13 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:25:14 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:25:21 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:25:23 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:25:25 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:25:27 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:25:29 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:25:31 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:25:33 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:25:35 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:25:37 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:25:54 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:25:56 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:25:58 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:26:00 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:26:01 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:26:03 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:26:05 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:26:07 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:26:09 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:26:17 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:26:54 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:26:56 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:26:58 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:27:00 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:27:03 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:29:59 PM;Surpresa;1.333333;Left_Foot
2;3/21/2024 3:30:46 PM;Alvo;25;Right_Arm
2;3/21/2024 3:30:48 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:30:50 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:30:52 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:30:54 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:30:56 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:30:58 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:31:00 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:31:02 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:31:08 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:31:10 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:31:12 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:31:14 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:31:16 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:31:44 PM;Alvo;25;Right_Arm
2;3/21/2024 3:42:14 PM;Alvo;25;Right_Arm
2;3/21/2024 3:43:46 PM;Alvo;25;Right_Arm
2;3/21/2024 3:43:48 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:43:50 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:43:52 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 3:43:54 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 3:43:56 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:00:02 PM;Alvo;25;Right_Arm
2;3/21/2024 4:01:14 PM;Alvo;25;Right_Arm
2;3/21/2024 4:02:09 PM;Alvo;25;Right_Arm
2;3/21/2024 4:02:11 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:02:13 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:02:15 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:02:17 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 4:02:19 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:02:21 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 4:02:23 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:02:24 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 4:02:31 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:02:33 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:02:35 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:02:37 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:02:39 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 4:02:41 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:02:43 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 4:07:00 PM;Alvo;25;Right_Arm
2;3/21/2024 4:07:02 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:07:04 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:07:06 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:07:08 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 4:07:10 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:07:12 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 4:07:14 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:07:15 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 4:07:22 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:07:24 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:07:26 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:07:28 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:07:30 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 4:07:32 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:07:34 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 4:07:36 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 4:07:38 PM;Alvo;1.333333;Left_Arm
